,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance,Lap
0,2026-03-06 01:31:16.419,0 days 00:16:16.407000,,36.413333333333334,0 days 00:00:00,3431.87249472,31.0,1,0.0,False,0,interpolation,4.9568255549399184e-09,OnTrack,-1278.5828874319473,-1051.724737718697,-4.64725334204053e-82,0.0,1.0
1,2026-03-06 01:31:16.566,0 days 00:16:16.554000,,36.413333333333334,0 days 00:00:00.147000,3444.0,31.0,1,0.0,True,0,car,0.00024209003868818737,OnTrack,-1282.7063574561396,-1048.1883086982657,-4.751231478160921e-82,1.2658333333333331,1.0
2,2026-03-06 01:31:16.617,0 days 00:16:16.605000,,36.413333333333334,0 days 00:00:00.198000,3451.0124736,31.0,1,0.0,True,0,pos,0.00032607704029342444,OnTrack,-1285.0,-1046.0,0.0,1.705,1.0
3,2026-03-06 01:31:16.726,0 days 00:16:16.714000,81,36.413333333333334,0 days 00:00:00.307000,3466.0,31.0,1,0.0,True,0,car,0.0005055894005256701,OnTrack,-1291.3880334186392,-1039.6676897093982,1.8253549790902566e-81,2.643611111111111,1.0
4,2026-03-06 01:31:16.827,0 days 00:16:16.815000,81,35.796111502222224,0 days 00:00:00.408000,3458.0041717333334,31.0,1,0.0,True,0,pos,0.0006719618785258511,OnTrack,-1298.0,-1033.0,0.0,3.5133333333333328,1.0
5,2026-03-06 01:31:16.966,0 days 00:16:16.954000,81,34.94666666666667,0 days 00:00:00.547000,3447.0,31.0,1,0.0,True,0,car,0.0009008384432818943,OnTrack,-1306.5578590975415,-1024.341052847009,-1.4634214552045019e-80,4.710277777777778,1.0
6,2026-03-06 01:31:17.107,0 days 00:16:17.095000,81,34.085000391111116,0 days 00:00:00.688000,3459.3374944,31.0,1,0.0,True,0,pos,0.0011329338526426963,OnTrack,-1315.0,-1016.0,0.0,5.924444444444443,1.0
7,2026-03-06 01:31:17.126,0 days 00:16:17.114000,81,33.96888888888889,0 days 00:00:00.707000,3461.0,31.0,1,0.0,True,0,car,0.001164337805119377,OnTrack,-1316.1506265581174,-1014.8968325490749,7.664391783542709e-81,6.088055555555554,1.0
8,2026-03-06 01:31:17.387,0 days 00:16:17.375000,81,32.37388928,0 days 00:00:00.968000,3542.0964086857143,31.0,1,0.0,True,0,pos,0.0015951388211749506,OnTrack,-1332.0,-1000.0,0.0,8.335555555555555,1.0
9,2026-03-06 01:31:17.406,0 days 00:16:17.394000,81,32.257777777777775,0 days 00:00:00.987000,3548.0,31.0,1,0.0,True,0,car,0.001625461688334972,OnTrack,-1333.1180316764683,-998.8992118787856,-4.481447516940001e-80,8.499166666666666,1.0
10,2026-03-06 01:31:17.597,0 days 00:16:17.585000,81,31.19666773333333,0 days 00:00:01.178000,3407.61514112,29.09000192,1,0.0,True,0,pos,0.001920012167450708,OnTrack,-1344.0,-988.0,0.0,10.042552879644443,1.0
11,2026-03-06 01:31:17.606,0 days 00:16:17.594000,81,31.146666666666665,0 days 00:00:01.187000,3401.0,29.0,1,0.0,True,0,car,0.0019335859420965447,OnTrack,-1344.4987490217084,-987.5276801209546,1.0516754335384775e-79,10.115052879644445,1.0
12,2026-03-06 01:31:17.766,0 days 00:16:17.754000,81,30.30222222222222,0 days 00:00:01.347000,3325.0,28.0,1,0.0,True,0,car,0.0021715853656916902,OnTrack,-1353.7363675473064,-979.1544960889071,1.5137685517769107e-78,11.359497324088888,1.0
13,2026-03-06 01:31:17.797,0 days 00:16:17.785000,81,30.14722318222222,0 days 00:00:01.378000,3359.4872864,27.8062512,1,0.0,True,0,pos,0.0022170453867060153,OnTrack,-1356.0,-977.0,0.0,11.598940042755554,1.0
14,2026-03-06 01:31:17.926,0 days 00:16:17.914000,81,29.50222222222222,0 days 00:00:01.507000,3503.0,27.0,1,0.0,True,0,car,0.0024010848098727235,OnTrack,-1367.5839107623901,-965.4386812036337,-1.3704696619655559e-77,12.566440042755554,1.0
15,2026-03-06 01:31:18.007,0 days 00:16:17.995000,81,29.142222506666663,0 days 00:00:01.588000,3538.437472,25.9875008,1,0.0,True,0,pos,0.0025076884029373962,OnTrack,-1374.0,-959.0,0.0,13.151158810755556,1.0
16,2026-03-06 01:31:18.166,0 days 00:16:18.154000,81,28.43555555555555,0 days 00:00:01.747000,3608.0,24.0,1,0.0,True,0,car,0.002707084068780768,OnTrack,-1380.4038451548734,-952.984491207367,1.2285603459863026e-76,14.211158810755556,1.0
17,2026-03-06 01:31:18.326,0 days 00:16:18.314000,81,27.724444444444437,0 days 00:00:01.907000,3364.0,24.0,1,0.0,True,0,car,0.002911083574719465,OnTrack,-1383.1371568040213,-950.805748473648,7.789715067139273e-77,15.277825477422223,1.0
18,2026-03-06 01:31:18.357,0 days 00:16:18.345000,81,27.629722808888882,0 days 00:00:01.938000,3393.75981568,23.2250048,1,0.0,True,0,pos,0.0029460812044142925,OnTrack,-1384.0,-950.0,0.0,15.477818574311112,1.0
19,2026-03-06 01:31:18.526,0 days 00:16:18.514000,81,27.113333333333323,0 days 00:00:02.107000,3556.0,19.0,1,0.0,True,0,car,0.0031129580858046332,OnTrack,-1390.521630107167,-943.5124778773562,-6.844907940955375e-76,16.369763018755556,1.0
20,2026-03-06 01:31:18.617,0 days 00:16:18.605000,81,26.86055608888888,0 days 00:00:02.198000,3529.61005568,18.54500096,1,0.0,True,0,pos,0.003201607077374588,OnTrack,-1394.0,-940.0,0.0,16.83853943191111,1.0
21,2026-03-06 01:31:18.677,0 days 00:16:18.665000,81,26.693889422222217,0 days 00:00:02.258000,3512.21005568,18.24500096,1,0.0,True,0,pos,0.0032593567241184507,OnTrack,-1396.0,-938.0,0.0,17.14262278124444,1.0
22,2026-03-06 01:31:18.726,0 days 00:16:18.714000,81,26.557777777777773,0 days 00:00:02.307000,3498.0,18.0,1,0.0,True,0,car,0.003304207622622161,OnTrack,-1397.715918270773,-936.3246778665701,-5.579734124325689e-75,17.387622781244442,1.0
23,2026-03-06 01:31:19.046,0 days 00:16:19.034000,81,25.93555555555555,0 days 00:00:02.627000,3532.0,15.0,1,0.0,True,0,car,0.0035592070050455313,OnTrack,-1410.5355928370025,-924.3917889472585,-4.072619244839138e-74,18.720956114577774,1.0
24,2026-03-06 01:31:19.087,0 days 00:16:19.075000,81,25.83305571555555,0 days 00:00:02.668000,3528.51500544,15.0,1,0.0,True,0,pos,0.003591654431606644,OnTrack,-1412.0,-923.0,0.0,18.89178944791111,1.0
25,2026-03-06 01:31:19.246,0 days 00:16:19.234000,81,25.435555555555542,0 days 00:00:02.827000,3515.0,15.0,1,0.0,True,0,car,0.003718581619060138,OnTrack,-1416.9897903664228,-918.1078826846594,2.9143816698240706e-73,19.554289447911106,1.0
26,2026-03-06 01:31:19.477,0 days 00:16:19.465000,81,24.858056035555542,0 days 00:00:03.058000,3501.2843864,14.2781256,1,0.0,True,0,pos,0.0038931536215233856,OnTrack,-1423.0,-912.0,0.0,20.470469173911106,1.0
27,2026-03-06 01:31:19.566,0 days 00:16:19.554000,81,24.63555555555554,0 days 00:00:03.147000,3496.0,14.0,1,0.0,True,0,car,0.003956581042655284,OnTrack,-1425.2234233409772,-909.7813774270764,-7.970486969023166e-73,20.816580285022216,1.0
28,2026-03-06 01:31:20.607,0 days 00:16:20.595000,55,224.8458333333333,0 days 00:00:04.188000,3554.0,11.0,1,0.0,True,0,car,0.004564913944349037,OnTrack,-1447.9807257217092,-888.0191293313932,-7.573671709379995e-74,23.997413618355548,1.0
29,2026-03-06 01:31:20.608,0 days 00:16:20.596000,55,224.8738870933333,0 days 00:00:04.189000,3553.54002944,10.99500032,1,0.0,True,0,pos,0.004565446781598027,OnTrack,-1448.0,-888.0,0.0,24.000467785111105,1.0
30,2026-03-06 01:31:20.768,0 days 00:16:20.756000,55,229.3627759822222,0 days 00:00:04.349000,3479.94002944,10.19500032,1,0.0,True,0,pos,0.004650381421349016,OnTrack,-1451.0,-885.0,0.0,24.45357891044444,1.0
31,2026-03-06 01:31:20.807,0 days 00:16:20.795000,55,230.45694444444442,0 days 00:00:04.388000,3462.0,10.0,1,0.0,True,0,car,0.004671163687025442,OnTrack,-1451.6905114688411,-884.3113180437576,-1.3420202877313489e-71,24.56191224377777,1.0
32,2026-03-06 01:31:20.938,0 days 00:16:20.926000,55,234.0230503288889,0 days 00:00:04.519000,3508.395765333333,10.0,1,0.0,True,0,pos,0.004741468033788895,OnTrack,-1454.0,-882.0,0.0,24.92580113266666,1.0
33,2026-03-06 01:31:21.047,0 days 00:16:21.035000,55,236.9902777777778,0 days 00:00:04.628000,3547.0,10.0,1,0.0,False,0,car,0.004798663378237126,OnTrack,-1456.1811731942548,-879.7584669404655,3.1607234677381774e-70,25.228578910444437,1.0
34,2026-03-06 01:31:21.168,0 days 00:16:21.156000,55,240.21694273777777,0 days 00:00:04.749000,3542.875002181818,9.725000145454546,1,0.0,False,0,pos,0.004859056450902271,OnTrack,-1459.0,-877.0,0.0,25.55544697088888,1.0
35,2026-03-06 01:31:21.428,0 days 00:16:21.416000,55,247.15027607111105,0 days 00:00:05.009000,3534.0113658181817,9.134091054545454,1,0.0,False,0,pos,0.004981219875406686,OnTrack,-1466.0,-871.0,0.0,26.215131324828278,1.0
36,2026-03-06 01:31:21.487,0 days 00:16:21.475000,55,248.72361111111104,0 days 00:00:05.068000,3532.0,9.0,1,0.0,True,0,car,0.005009037868736407,OnTrack,-1467.1940877551115,-869.9535014257557,5.042195375940896e-69,26.362631324828275,1.0
37,2026-03-06 01:31:21.727,0 days 00:16:21.715000,55,255.1236111111111,0 days 00:00:05.308000,3609.0,9.0,1,0.0,True,0,car,0.005123787590826924,OnTrack,-1469.950710710402,-867.2109107490248,4.707834915456133e-68,26.962631324828276,1.0
38,2026-03-06 01:31:21.927,0 days 00:16:21.915000,55,260.45694444444445,0 days 00:00:05.508000,3552.0,9.0,1,0.0,True,0,car,0.005219412359235688,OnTrack,-1472.8000962100675,-864.2040362511934,5.375320880934669e-69,27.462631324828276,1.0
39,2026-03-06 01:31:21.937,0 days 00:16:21.925000,55,260.7152744711111,0 days 00:00:05.518000,3549.3125344,8.9375008,1,0.0,True,0,pos,0.0052238719912155625,OnTrack,-1473.0,-864.0,0.0,27.487457715939385,1.0
40,2026-03-06 01:31:22.087,0 days 00:16:22.075000,55,264.59027777777777,0 days 00:00:05.668000,3509.0,8.0,1,0.0,True,0,car,0.0052874121945485865,OnTrack,-1476.4178131051979,-860.5689398337701,-5.141513816153019e-68,27.82079104927272,1.0
41,2026-03-06 01:31:22.117,0 days 00:16:22.105000,55,265.31527453899054,0 days 00:00:05.698000,3519.1566944387823,8.0,1,0.0,True,0,pos,0.005300146628086281,OnTrack,-1477.0,-860.0,0.0,27.887457715939387,1.0
42,2026-03-06 01:31:22.397,0 days 00:16:22.385000,55,272.08193984808173,0 days 00:00:05.978000,3613.9529136646192,8.0,1,0.0,True,0,pos,0.005419396096160304,OnTrack,-1480.0,-857.0,0.0,28.509679938161607,1.0
43,2026-03-06 01:31:22.406,0 days 00:16:22.394000,55,272.2994444444444,0 days 00:00:05.987000,3617.0,8.0,1,0.0,True,0,car,0.0054229868662036785,OnTrack,-1480.087849284472,-856.8786264499879,-1.5239328543676745e-67,28.529679938161607,1.0
44,2026-03-06 01:31:22.606,0 days 00:16:22.594000,55,277.3549999999999,0 days 00:00:06.187000,3572.0,7.0,1,0.0,True,0,car,0.005497361686077161,OnTrack,-1482.414261885987,-853.2242197218103,-6.204598589844319e-66,28.918568827050496,1.0
45,2026-03-06 01:31:22.737,0 days 00:16:22.725000,55,280.5936063644444,0 days 00:00:06.318000,3562.5843888,6.5906256,1,0.0,True,0,pos,0.005540635117117124,OnTrack,-1485.0,-852.0,0.0,29.15839436971716,1.0
46,2026-03-06 01:31:22.777,0 days 00:16:22.765000,55,281.58249525333326,0 days 00:00:06.358000,3559.7093888,6.4656256,1,0.0,True,0,pos,0.005553014995048085,OnTrack,-1486.0,-852.0,0.0,29.230234654161606,1.0
47,2026-03-06 01:31:22.926,0 days 00:16:22.914000,55,285.26611111111106,0 days 00:00:06.507000,3549.0,6.0,1,0.0,True,0,car,0.00559936143904651,OnTrack,-1488.7272793463299,-850.7773183741392,-3.140426335290278e-64,29.47856798749494,1.0
48,2026-03-06 01:31:23.086,0 days 00:16:23.074000,55,289.22166666666664,0 days 00:00:06.667000,3458.0,6.0,1,0.0,True,0,car,0.005650361315531183,OnTrack,-1490.359450405412,-847.9563586841225,-4.5081130043953106e-64,29.745234654161607,1.0
49,2026-03-06 01:31:23.147,0 days 00:16:23.135000,55,229.5994941020952,0 days 00:00:06.728000,3464.5357074285716,6.0,1,0.0,True,0,pos,0.0056701476214883265,OnTrack,-1491.0,-847.0,0.0,29.846901320828273,1.0
50,2026-03-06 01:31:23.366,0 days 00:16:23.354000,81,15.54583333333332,0 days 00:00:06.947000,3488.0,6.0,1,0.0,False,0,car,0.005739611099379364,OnTrack,-1493.47786755185,-844.2439237382093,4.020807916342154e-63,30.211901320828275,1.0
51,2026-03-06 01:31:23.587,0 days 00:16:23.575000,81,15.545833333333324,0 days 00:00:07.168000,3507.732137142857,5.210714514285714,1,0.0,False,0,pos,0.005798663134131824,OnTrack,-1496.0,-842.0,0.0,30.53178129517748,1.0
52,2026-03-06 01:31:23.646,0 days 00:16:23.634000,81,15.545833333333324,0 days 00:00:07.227000,3513.0,5.0,1,0.0,False,0,car,0.005813985919252846,OnTrack,-1496.6322762104523,-841.4001868037356,-4.483766582949153e-63,30.613725739621927,1.0
53,2026-03-06 01:31:23.926,0 days 00:16:23.914000,81,15.779166666666661,0 days 00:00:07.507000,3581.0,5.0,1,0.0,False,0,car,0.005888360739126329,OnTrack,-1499.474101731631,-838.533330328493,-1.4662746717091459e-62,31.002614628510816,1.0
54,2026-03-06 01:31:23.977,0 days 00:16:23.965000,81,15.835833119999995,0 days 00:00:07.558000,3546.83012864,5.0,1,0.0,False,0,pos,0.0059019275662411524,OnTrack,-1500.0,-838.0,0.0,31.07344796184415,1.0
55,2026-03-06 01:31:24.126,0 days 00:16:24.114000,81,16.001388888888883,0 days 00:00:07.707000,3447.0,5.0,1,0.0,False,0,car,0.005941485610464532,OnTrack,-1501.5731860402943,-836.4175707801635,8.079911296766554e-62,31.280392406288595,1.0
56,2026-03-06 01:31:24.366,0 days 00:16:24.354000,81,16.268055555555545,0 days 00:00:07.947000,3603.0,5.0,1,0.0,False,0,car,0.0060052354560703744,OnTrack,-1503.7709753928784,-834.2283149030121,7.633409658982113e-62,31.613725739621927,1.0
57,2026-03-06 01:31:24.407,0 days 00:16:24.395000,81,16.324999911111103,0 days 00:00:07.988000,3593.39064,5.0,1,0.0,False,0,pos,0.006016090887441271,OnTrack,-1504.0,-834.0,0.0,31.67067018406637,1.0
58,2026-03-06 01:31:24.597,0 days 00:16:24.585000,81,16.588888622222214,0 days 00:00:08.178000,3548.85942,5.0,1,0.0,False,0,pos,0.00606633787218173,OnTrack,-1505.0,-833.0,0.0,31.93455907295526,1.0
59,2026-03-06 01:31:24.686,0 days 00:16:24.674000,81,16.712499999999995,0 days 00:00:08.267000,3528.0,5.0,1,0.0,False,0,car,0.006090235250211498,OnTrack,-1506.3588706120192,-831.6410305822579,1.3427143582931362e-60,32.05817018406637,1.0
60,2026-03-06 01:31:24.787,0 days 00:16:24.775000,81,16.93694430222222,0 days 00:00:08.368000,3508.6416789333334,5.0,1,0.0,False,0,pos,0.0061177648721624945,OnTrack,-1508.0,-830.0,0.0,32.198447961844145,1.0
61,2026-03-06 01:31:24.926,0 days 00:16:24.914000,81,17.245833333333337,0 days 00:00:08.507000,3482.0,5.0,1,0.0,False,0,car,0.00615398509581734,OnTrack,-1508.9003283999016,-829.1000092161046,-1.4886474367568807e-59,32.3915035173997,1.0
62,2026-03-06 01:31:25.057,0 days 00:16:25.045000,81,17.682499359999998,0 days 00:00:08.638000,3550.307042742857,4.532143542857143,1,0.0,False,0,pos,0.0061830865397677565,OnTrack,-1509.0,-829.0,0.0,32.55642318520922,1.0
63,2026-03-06 01:31:25.206,0 days 00:16:25.194000,81,18.17916666666666,0 days 00:00:08.787000,3628.0,4.0,1,0.0,False,0,car,0.006213484951716126,OnTrack,-1509.0090776281518,-828.9891510439653,8.219407225018952e-59,32.721978740764776,1.0
64,2026-03-06 01:31:25.287,0 days 00:16:25.275000,81,18.516666399999995,0 days 00:00:08.868000,3612.6678692571427,4.0,1,0.0,False,0,pos,0.006230460628116968,OnTrack,-1509.0,-829.0,0.0,32.81197874076477,1.0
65,2026-03-06 01:31:25.486,0 days 00:16:25.474000,81,19.34583333333333,0 days 00:00:09.067000,3575.0,4.0,1,0.0,False,0,car,0.006272984807614912,OnTrack,-1508.9984421232332,-829.0158513556385,-6.638241768993552e-58,33.033089851875886,1.0
66,2026-03-06 01:31:25.577,0 days 00:16:25.565000,81,19.826110097777775,0 days 00:00:09.158000,3575.5687488,4.0,1,0.0,False,0,pos,0.006292382099852641,OnTrack,-1509.0,-829.0,0.0,33.134200962986995,1.0
67,2026-03-06 01:31:25.707,0 days 00:16:25.695000,81,20.512221884444443,0 days 00:00:09.288000,3576.3812496,4.0,1,0.0,False,0,pos,0.006319998200227045,OnTrack,-1509.0,-829.0,0.0,33.27864540743144,1.0
68,2026-03-06 01:31:25.806,0 days 00:16:25.794000,81,21.03472222222222,0 days 00:00:09.387000,3577.0,4.0,1,0.0,False,0,car,0.006340984642927811,OnTrack,-1508.9999196929807,-829.2468633975546,-1.1461424831314726e-56,33.38864540743144,1.0
69,2026-03-06 01:31:26.037,0 days 00:16:26.025000,81,22.382221102222214,0 days 00:00:09.618000,3535.99753408,4.0,1,0.0,False,0,pos,0.006389839821746253,OnTrack,-1509.0,-830.0,0.0,33.64531207409811,1.0
70,2026-03-06 01:31:26.206,0 days 00:16:26.194000,81,23.368055555555543,0 days 00:00:09.787000,3506.0,4.0,1,0.0,False,0,car,0.006425984437068934,OnTrack,-1508.9994328022963,-829.5172273688493,1.650393407873548e-55,33.83308985187588,1.0
71,2026-03-06 01:31:26.357,0 days 00:16:26.345000,81,24.248887768888874,0 days 00:00:09.938000,3318.76023808,4.0,1,0.0,False,0,pos,0.00645854995472481,OnTrack,-1509.0,-829.0,0.0,34.00086762965366,1.0
72,2026-03-06 01:31:26.406,0 days 00:16:26.394000,81,24.534722222222207,0 days 00:00:09.987000,3258.0,4.0,1,0.0,False,0,car,0.006468484334139496,OnTrack,-1509.0006888477747,-828.9463994315961,-1.957799697562428e-55,34.055312074098104,1.0
73,2026-03-06 01:31:26.557,0 days 00:16:26.545000,81,25.499443217777767,0 days 00:00:10.138000,3171.1751104,4.0,1,0.0,False,0,pos,0.0064999325473322845,OnTrack,-1509.0,-829.0,0.0,34.22308985187588,1.0
74,2026-03-06 01:31:26.566,0 days 00:16:26.554000,81,25.556944444444433,0 days 00:00:10.147000,3166.0,4.0,1,0.0,False,0,car,0.0065024842517959446,OnTrack,-1508.9994719329222,-829.0028559904746,1.4977404286293225e-55,34.23308985187588,1.0
75,2026-03-06 01:31:26.747,0 days 00:16:26.735000,81,26.612777684831705,0 days 00:00:10.328000,3190.784230183364,7.004149113135035,1,0.0,False,0,pos,0.0065753902442592695,OnTrack,-1509.0,-829.0,0.0,34.585242904508505,1.0
76,2026-03-06 01:31:26.807,0 days 00:16:26.795000,81,26.962777777777795,0 days 00:00:10.388000,3199.0,8.0,1,0.0,False,0,car,0.0066049090037359984,OnTrack,-1509.0270641186398,-828.9711010368782,-7.675160797205542e-54,34.71857623784184,1.0
77,2026-03-06 01:31:26.917,0 days 00:16:26.905000,81,27.573888177777793,0 days 00:00:10.498000,3220.44997504,8.82499904,1,0.0,False,0,pos,0.006663085476856097,OnTrack,-1509.0,-829.0,0.0,34.98822898628628,1.0
78,2026-03-06 01:31:27.207,0 days 00:16:27.195000,81,29.18500000000001,0 days 00:00:10.788000,3277.0,11.0,1,0.0,False,0,car,0.006838658437624088,OnTrack,-1508.6170263774388,-829.3894115132726,1.0860800200609081e-52,35.87434009739739,1.0
79,2026-03-06 01:31:27.238,0 days 00:16:27.226000,81,29.357222577777787,0 days 00:00:10.819000,3266.76997888,11.31000064,1,0.0,False,0,pos,0.006858909781156507,OnTrack,-1509.0,-829.0,0.0,35.97173176957517,1.0
80,2026-03-06 01:31:27.407,0 days 00:16:27.395000,81,30.296111111111117,0 days 00:00:10.988000,3211.0,13.0,1,0.0,False,0,car,0.006976783103103413,OnTrack,-1512.9469179795121,-825.0182273400799,-5.925128656714581e-52,36.582009547352946,1.0
81,2026-03-06 01:31:27.448,0 days 00:16:27.436000,81,30.501110791111117,0 days 00:00:11.029000,3189.1333674666666,13.5124992,1,0.0,False,0,pos,0.0070085843825101555,OnTrack,-1514.0,-824.0,0.0,36.735901899352946,1.0
82,2026-03-06 01:31:27.647,0 days 00:16:27.635000,81,31.496111111111126,0 days 00:00:11.228000,3083.0,16.0,1,0.0,False,0,car,0.00718078260904211,OnTrack,-1518.4947893167885,-820.0457995129477,9.193259747640052e-51,37.62034634379739,1.0
83,2026-03-06 01:31:27.847,0 days 00:16:27.835000,81,32.32944444444445,0 days 00:00:11.428000,2998.0,19.0,1,0.0,False,0,car,0.0073826571201272805,OnTrack,-1524.9552051848718,-814.044513062457,1.6483728767437598e-52,38.67590189935295,1.0
84,2026-03-06 01:31:27.848,0 days 00:16:27.836000,81,32.33222204444445,0 days 00:00:11.429000,2998.62496,19.0249984,1,0.0,False,0,pos,0.007383795047926557,OnTrack,-1525.0,-814.0,0.0,38.68118662113073,1.0
85,2026-03-06 01:31:28.047,0 days 00:16:28.035000,81,32.885000000000005,0 days 00:00:11.628000,3123.0,24.0,1,0.0,False,0,car,0.00763765650255065,OnTrack,-1536.0195227722375,-802.7854371764299,-3.671124155769424e-50,40.007853287797396,1.0
86,2026-03-06 01:31:28.118,0 days 00:16:28.106000,81,33.003333440000006,0 days 00:00:11.699000,3252.5751168,25.42000128,1,0.0,False,0,pos,0.007738579988380873,OnTrack,-1540.0,-799.0,0.0,40.50919220193073,1.0
87,2026-03-06 01:31:28.247,0 days 00:16:28.235000,81,33.21833333333334,0 days 00:00:11.828000,3488.0,28.0,1,0.0,False,0,car,0.007935155782044581,OnTrack,-1546.511957477046,-793.5106794687698,1.735565131352226e-49,41.51252553526406,1.0
88,2026-03-06 01:31:28.358,0 days 00:16:28.346000,81,33.28000003555557,0 days 00:00:11.939000,3602.2375658666665,29.850001066666668,1,0.0,False,0,pos,0.008118740625465415,OnTrack,-1552.0,-789.0,0.0,42.43290056815295,1.0
89,2026-03-06 01:31:28.487,0 days 00:16:28.475000,81,33.35166666666669,0 days 00:00:12.068000,3735.0,32.0,1,0.0,False,0,car,0.008343154793921973,OnTrack,-1558.8827531636352,-782.7639045711421,-1.0173553584017974e-48,43.57956723481961,1.0
90,2026-03-06 01:31:28.687,0 days 00:16:28.675000,81,33.351666666666674,0 days 00:00:12.268000,3939.0,34.0,1,0.0,False,0,car,0.00870440391902175,OnTrack,-1572.1779467751408,-770.693853127596,-3.0005681028032907e-49,45.46845612370851,1.0
91,2026-03-06 01:31:28.697,0 days 00:16:28.685000,81,33.34333344000001,0 days 00:00:12.278000,3944.9999232,34.14999808,1,0.0,False,0,pos,0.008723383053076348,OnTrack,-1573.0,-770.0,0.0,45.56331722948629,1.0
92,2026-03-06 01:31:28.767,0 days 00:16:28.755000,81,33.28500000000001,0 days 00:00:12.348000,3987.0,35.2,1,0.0,False,0,pos,0.00885919770050826,OnTrack,-1579.0,-765.0,0.0,46.24776167393073,1.0
93,2026-03-06 01:31:28.887,0 days 00:16:28.875000,81,33.18500000000001,0 days 00:00:12.468000,4059.0,37.0,1,0.0,False,0,car,0.009097527966924446,OnTrack,-1587.8833568181653,-757.1354575915752,-4.49735624585079e-47,47.48109500726406,1.0
94,2026-03-06 01:31:29.037,0 days 00:16:29.025000,81,33.060000146867644,0 days 00:00:12.618000,4162.266210326445,37.0,1,0.0,False,0,pos,0.00939157061428326,OnTrack,-1598.0,-748.0,0.0,49.02276167393073,1.0
95,2026-03-06 01:31:29.086,0 days 00:16:29.074000,81,33.01916666666669,0 days 00:00:12.667000,4196.0,37.0,1,0.0,False,0,car,0.009488686394587628,OnTrack,-1601.668888964261,-744.9316556685802,9.412001821038234e-47,49.526372785041836,1.0
96,2026-03-06 01:31:29.246,0 days 00:16:29.234000,81,32.84138888888888,0 days 00:00:12.827000,4345.0,38.0,1,0.0,False,0,car,0.009811685612323897,OnTrack,-1615.0896058400633,-734.2085954799987,2.7298875811961154e-46,51.215261673930726,1.0
97,2026-03-06 01:31:29.287,0 days 00:16:29.275000,81,32.79583340444444,0 days 00:00:12.868000,4349.327771022222,38.0,1,0.0,False,0,pos,0.009894613706228787,OnTrack,-1619.0,-731.0,0.0,51.648039451708506,1.0
98,2026-03-06 01:31:29.537,0 days 00:16:29.525000,81,32.51805576888891,0 days 00:00:13.118000,4375.7166464,38.0,1,0.0,False,0,pos,0.010398816172669566,OnTrack,-1645.0,-709.0,0.0,54.28692834059739,1.0
99,2026-03-06 01:31:29.606,0 days 00:16:29.594000,81,32.441388888888916,0 days 00:00:13.187000,4383.0,38.0,1,0.0,False,0,car,0.010538433852230503,OnTrack,-1650.9129166652565,-704.1670211403894,4.8421763421344647e-45,55.015261673930716,1.0
100,2026-03-06 01:31:29.766,0 days 00:16:29.754000,81,32.26361111111113,0 days 00:00:13.347000,4279.0,38.0,1,0.0,False,0,car,0.010861433069966772,OnTrack,-1661.528932471863,-696.0432151494263,2.5590383426350964e-44,56.704150562819606,1.0
101,2026-03-06 01:31:29.947,0 days 00:16:29.935000,81,32.16305559111113,0 days 00:00:13.528000,4141.5531736,36.8687504,1,0.0,False,0,pos,0.011211151851246435,OnTrack,-1673.0,-687.0,0.0,58.55782940237517,1.0
102,2026-03-06 01:31:30.086,0 days 00:16:30.074000,81,32.085833333333355,0 days 00:00:13.667000,4036.0,36.0,1,0.0,False,0,car,0.011473431587782862,OnTrack,-1683.141743332622,-678.3260796544309,-5.349482483928904e-44,59.94782940237516,1.0
103,2026-03-06 01:31:30.137,0 days 00:16:30.125000,81,32.071666720000024,0 days 00:00:13.718000,4007.1001088,35.85833386666667,1,0.0,False,0,pos,0.011569471598841757,OnTrack,-1687.0,-675.0,0.0,60.45582246548628,1.0
104,2026-03-06 01:31:30.307,0 days 00:16:30.295000,81,32.02444446222224,0 days 00:00:13.888000,3910.7667029333334,35.38611128888889,1,0.0,False,0,pos,0.011888533234396273,OnTrack,-1700.0,-664.0,0.0,62.126833276350474,1.0
105,2026-03-06 01:31:30.446,0 days 00:16:30.434000,81,31.985833333333353,0 days 00:00:14.027000,3832.0,35.0,1,0.0,False,0,car,0.012142804966644207,OnTrack,-1710.5347640924456,-655.6666747352133,-2.5704695446996984e-42,63.47822216523936,1.0
106,2026-03-06 01:31:30.547,0 days 00:16:30.535000,81,32.013888871111135,0 days 00:00:14.128000,3780.5531576,34.3687504,1,0.0,False,0,pos,0.012322327216679484,OnTrack,-1718.0,-650.0,0.0,64.44245655146159,1.0
107,2026-03-06 01:31:30.717,0 days 00:16:30.705000,81,32.0611110577778,0 days 00:00:14.298000,3693.9594728,33.3062512,1,0.0,False,0,pos,0.012618080602487869,OnTrack,-1730.0,-641.0,0.0,66.01525174701715,1.0
108,2026-03-06 01:31:30.766,0 days 00:16:30.754000,81,32.07472222222225,0 days 00:00:14.347000,3669.0,33.0,1,0.0,False,0,car,0.012703803607975623,OnTrack,-1733.280684217014,-638.4081273639614,-2.204380870526081e-41,66.4644184136838,1.0
